Date,Revenue,COGS,Split,year,month,day,day_of_week,is_weekend,quarter,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,is_holiday,is_tet,active_promos,rev_lag_1,cogs_lag_1,rev_lag_7,cogs_lag_7,rev_lag_14,cogs_lag_14,rev_lag_30,cogs_lag_30,rev_lag_365,cogs_lag_365
2017-10-11,5115944.9,4157714.79,Train,2017,10,11,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,3865996.54,3056078.01,3991921.57,3166198.46,7446035.82,6568633.22,4351501.62,3874079.03,4422185.53,3581266.99
2017-10-12,4480692.67,3480805.66,Train,2017,10,12,3,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,5115944.9,4157714.79,3219806.7,2540926.63,7777371.32,7033425.19,5272757.92,4657582.93,4541598.24,3524730.02
2017-10-13,3073492.71,2485145.78,Train,2017,10,13,4,0,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,4480692.67,3480805.66,2919860.88,2393697.54,5297992.65,4816175.26,4375381.18,3897483.92,3317032.06,2649214.4
2017-10-14,3790006.69,2996354.65,Train,2017,10,14,5,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,3073492.71,2485145.78,3614512.4,2790501.3,5604370.48,4849617.32,2944995.39,2598454.0,3511630.87,2718591.77
2017-10-15,3744243.63,2920145.88,Train,2017,10,15,6,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,3790006.69,2996354.65,3915909.65,3064193.34,4057941.88,3476480.87,4050240.35,3493814.51,3943248.97,3043533.56
2017-10-16,4113305.99,3202804.6,Train,2017,10,16,0,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,3744243.63,2920145.88,3295589.64,2601027.16,2879522.46,2342981.57,3998480.39,3572766.48,4376304.87,3413503.15
2017-10-17,4345077.6,3330124.96,Train,2017,10,17,1,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,4113305.99,3202804.6,3865996.54,3056078.01,2733645.95,2251158.64,3646297.83,3324722.05,3037287.93,2453991.87
2017-10-18,6078621.94,4769081.72,Train,2017,10,18,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,4345077.6,3330124.96,5115944.9,4157714.79,3991921.57,3166198.46,4708998.08,4108242.1,4508859.09,3657069.31
2017-10-19,3916465.28,3063562.45,Train,2017,10,19,3,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,6078621.94,4769081.72,4480692.67,3480805.66,3219806.7,2540926.63,5863767.93,5193156.23,4228189.57,3396000.86
2017-10-20,3454637.53,2776840.51,Train,2017,10,20,4,0,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,3916465.28,3063562.45,3073492.71,2485145.78,2919860.88,2393697.54,4348094.84,3813888.37,2846518.01,2260628.69
2017-10-21,3395571.6,2700303.7,Train,2017,10,21,5,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,3454637.53,2776840.51,3790006.69,2996354.65,3614512.4,2790501.3,3941062.22,3437534.89,3272036.28,2634207.2
2017-10-22,3560322.33,2849008.19,Train,2017,10,22,6,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,3395571.6,2700303.7,3744243.63,2920145.88,3915909.65,3064193.34,4296469.47,3871217.73,3948044.16,3231763.1
2017-10-23,3915143.5,3019168.91,Train,2017,10,23,0,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,3560322.33,2849008.19,4113305.99,3202804.6,3295589.64,2601027.16,4068464.64,3622953.87,3383059.2,2666084.61
2017-10-24,3172297.01,2492929.42,Train,2017,10,24,1,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,3915143.5,3019168.91,4345077.6,3330124.96,3865996.54,3056078.01,3893369.27,3496467.09,4380387.44,3526727.23
2017-10-25,6656072.71,5320570.98,Train,2017,10,25,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,3172297.01,2492929.42,6078621.94,4769081.72,5115944.9,4157714.79,5274815.56,4684517.64,4299274.8,3249930.02
2017-10-26,5244501.34,4208554.22,Train,2017,10,26,3,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,6656072.71,5320570.98,3916465.28,3063562.45,4480692.67,3480805.66,5803004.55,5062124.41,4706906.11,3751859.51
2017-10-27,3452345.34,2711681.12,Train,2017,10,27,4,0,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,5244501.34,4208554.22,3454637.53,2776840.51,3073492.71,2485145.78,7446035.82,6568633.22,4202633.76,3430770.86
2017-10-28,3658997.27,2958790.37,Train,2017,10,28,5,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,3452345.34,2711681.12,3395571.6,2700303.7,3790006.69,2996354.65,7777371.32,7033425.19,7095459.64,5821255.79
2017-10-29,7644126.36,6130363.53,Train,2017,10,29,6,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,3658997.27,2958790.37,3560322.33,2849008.19,3744243.63,2920145.88,5297992.65,4816175.26,7748034.04,6291672.94
2017-10-30,7135440.35,5691818.99,Train,2017,10,30,0,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,7644126.36,6130363.53,3915143.5,3019168.91,4113305.99,3202804.6,5604370.48,4849617.32,6231866.09,5021019.4
2017-10-31,7280919.6,5711548.55,Train,2017,10,31,1,0,4,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,7135440.35,5691818.99,3172297.01,2492929.42,4345077.6,3330124.96,4057941.88,3476480.87,6154479.92,4923620.6
2017-11-01,7083914.55,5591633.48,Train,2017,11,1,2,0,4,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,7280919.6,5711548.55,6656072.71,5320570.98,6078621.94,4769081.72,2879522.46,2342981.57,7719179.86,6108632.49
2017-11-02,5199936.08,4288675.49,Train,2017,11,2,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,7083914.55,5591633.48,5244501.34,4208554.22,3916465.28,3063562.45,2733645.95,2251158.64,2019573.39,1671538.84
2017-11-03,1577128.76,1289906.6,Train,2017,11,3,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,5199936.08,4288675.49,3452345.34,2711681.12,3454637.53,2776840.51,3991921.57,3166198.46,2167731.38,1630172.24
2017-11-04,1931786.56,1566251.33,Train,2017,11,4,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,1577128.76,1289906.6,3658997.27,2958790.37,3395571.6,2700303.7,3219806.7,2540926.63,2921457.72,2325634.63
2017-11-05,2523519.9,2073018.57,Train,2017,11,5,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,1931786.56,1566251.33,7644126.36,6130363.53,3560322.33,2849008.19,2919860.88,2393697.54,3331729.51,2510325.05
2017-11-06,3018330.58,2360833.81,Train,2017,11,6,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,2523519.9,2073018.57,7135440.35,5691818.99,3915143.5,3019168.91,3614512.4,2790501.3,3177194.93,2614531.12
2017-11-07,4095990.43,3338509.96,Train,2017,11,7,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,3018330.58,2360833.81,7280919.6,5711548.55,3172297.01,2492929.42,3915909.65,3064193.34,4013690.76,3164694.75
2017-11-08,4277782.67,3348300.89,Train,2017,11,8,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,4095990.43,3338509.96,7083914.55,5591633.48,6656072.71,5320570.98,3295589.64,2601027.16,2902668.64,2275142.13
2017-11-09,2792998.33,2205753.88,Train,2017,11,9,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,4277782.67,3348300.89,5199936.08,4288675.49,5244501.34,4208554.22,3865996.54,3056078.01,3088936.2,2415653.4
2017-11-10,3541249.75,2843011.6,Train,2017,11,10,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,2792998.33,2205753.88,1577128.76,1289906.6,3452345.34,2711681.12,5115944.9,4157714.79,3524443.54,2787453.25
2017-11-11,2921904.65,2403613.27,Train,2017,11,11,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,3541249.75,2843011.6,1931786.56,1566251.33,3658997.27,2958790.37,4480692.67,3480805.66,3242466.89,2622416.39
2017-11-12,3084484.33,2422146.93,Train,2017,11,12,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,2921904.65,2403613.27,2523519.9,2073018.57,7644126.36,6130363.53,3073492.71,2485145.78,4067309.35,3215859.82
2017-11-13,3746234.93,2946152.31,Train,2017,11,13,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,3084484.33,2422146.93,3018330.58,2360833.81,7135440.35,5691818.99,3790006.69,2996354.65,4108240.53,3298120.47
2017-11-14,4154076.39,3314644.14,Train,2017,11,14,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,3746234.93,2946152.31,4095990.43,3338509.96,7280919.6,5711548.55,3744243.63,2920145.88,5384564.17,4287246.16
2017-11-15,3854132.18,3119546.66,Train,2017,11,15,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,4154076.39,3314644.14,4277782.67,3348300.89,7083914.55,5591633.48,4113305.99,3202804.6,4067351.79,3266049.08
2017-11-16,3066706.38,2516030.25,Train,2017,11,16,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,3854132.18,3119546.66,2792998.33,2205753.88,5199936.08,4288675.49,4345077.6,3330124.96,2666254.64,2184170.77
2017-11-17,2781968.82,2191402.04,Train,2017,11,17,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,3066706.38,2516030.25,3541249.75,2843011.6,1577128.76,1289906.6,6078621.94,4769081.72,3253737.52,2657687.82
2017-11-18,2774765.8,2218818.06,Train,2017,11,18,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,1,2781968.82,2191402.04,2921904.65,2403613.27,1931786.56,1566251.33,3916465.28,3063562.45,2750384.49,2341586.51
2017-11-19,3132539.58,2911417.5,Train,2017,11,19,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,2774765.8,2218818.06,3084484.33,2422146.93,2523519.9,2073018.57,3454637.53,2776840.51,3049656.36,2797715.85
2017-11-20,2995966.89,2760945.71,Train,2017,11,20,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,3132539.58,2911417.5,3746234.93,2946152.31,3018330.58,2360833.81,3395571.6,2700303.7,2422645.76,2208447.77
2017-11-21,2297213.47,2128140.16,Train,2017,11,21,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,2995966.89,2760945.71,4154076.39,3314644.14,4095990.43,3338509.96,3560322.33,2849008.19,2849528.18,2622825.33
2017-11-22,2248567.69,2263677.12,Train,2017,11,22,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,1,2297213.47,2128140.16,3854132.18,3119546.66,4277782.67,3348300.89,3915143.5,3019168.91,2953802.19,3010640.25
2017-11-23,1749357.29,1656734.06,Train,2017,11,23,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,2248567.69,2263677.12,3066706.38,2516030.25,2792998.33,2205753.88,3172297.01,2492929.42,1781135.32,1682846.05
2017-11-24,1620958.87,1618303.7,Train,2017,11,24,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,1749357.29,1656734.06,2781968.82,2191402.04,3541249.75,2843011.6,6656072.71,5320570.98,1693041.1,1727778.84
2017-11-25,2674533.14,2727514.77,Train,2017,11,25,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,1,1620958.87,1618303.7,2774765.8,2218818.06,2921904.65,2403613.27,5244501.34,4208554.22,3314537.94,3343367.28
2017-11-26,2940959.43,2955583.74,Train,2017,11,26,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,2674533.14,2727514.77,3132539.58,2911417.5,3084484.33,2422146.93,3452345.34,2711681.12,3392192.14,3360164.37
2017-11-27,3888410.38,3813390.96,Train,2017,11,27,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,2940959.43,2955583.74,2995966.89,2760945.71,3746234.93,2946152.31,3658997.27,2958790.37,5299633.2,5281944.59
2017-11-28,5847881.51,5752351.51,Train,2017,11,28,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,3888410.38,3813390.96,2297213.47,2128140.16,4154076.39,3314644.14,7644126.36,6130363.53,5196318.58,5131257.93
2017-11-29,4871438.96,4803864.88,Train,2017,11,29,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,1,5847881.51,5752351.51,2248567.69,2263677.12,3854132.18,3119546.66,7135440.35,5691818.99,4921786.18,4962698.8
2017-11-30,4264134.96,4156136.15,Train,2017,11,30,3,0,4,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,4871438.96,4803864.88,1749357.29,1656734.06,3066706.38,2516030.25,7280919.6,5711548.55,3832887.02,3897608.89
2017-12-01,2565213.32,2510402.2,Train,2017,12,1,4,0,4,1,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,4264134.96,4156136.15,1620958.87,1618303.7,2781968.82,2191402.04,7083914.55,5591633.48,2358573.02,2341309.79
2017-12-02,2798541.49,2818052.3,Train,2017,12,2,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,2565213.32,2510402.2,2674533.14,2727514.77,2774765.8,2218818.06,5199936.08,4288675.49,907573.74,925477.21
2017-12-03,1410398.63,1318304.86,Train,2017,12,3,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,2798541.49,2818052.3,2940959.43,2955583.74,3132539.58,2911417.5,1577128.76,1289906.6,1333890.05,1218185.92
2017-12-04,1209471.35,1144863.17,Train,2017,12,4,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1410398.63,1318304.86,3888410.38,3813390.96,2995966.89,2760945.71,1931786.56,1566251.33,2237557.76,2224630.3
2017-12-05,1723297.16,1680632.44,Train,2017,12,5,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1209471.35,1144863.17,5847881.51,5752351.51,2297213.47,2128140.16,2523519.9,2073018.57,1925286.27,1939563.58
2017-12-06,1875094.15,1865514.43,Train,2017,12,6,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,1723297.16,1680632.44,4871438.96,4803864.88,2248567.69,2263677.12,3018330.58,2360833.81,2605334.49,2510982.32
2017-12-07,2133387.42,2193351.43,Train,2017,12,7,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,1875094.15,1865514.43,4264134.96,4156136.15,1749357.29,1656734.06,4095990.43,3338509.96,2299467.49,2274139.79
2017-12-08,1553493.17,1488945.36,Train,2017,12,8,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,2133387.42,2193351.43,2565213.32,2510402.2,1620958.87,1618303.7,4277782.67,3348300.89,2075549.34,2136761.21
2017-12-09,1605808.62,1631952.74,Train,2017,12,9,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1553493.17,1488945.36,2798541.49,2818052.3,2674533.14,2727514.77,2792998.33,2205753.88,2553283.93,2600587.96
2017-12-10,1836022.63,1769756.1,Train,2017,12,10,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,1605808.62,1631952.74,1410398.63,1318304.86,2940959.43,2955583.74,3541249.75,2843011.6,2913080.54,2889190.43
2017-12-11,2040261.84,2142116.71,Train,2017,12,11,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1836022.63,1769756.1,1209471.35,1144863.17,3888410.38,3813390.96,2921904.65,2403613.27,2853330.5,2812545.24
2017-12-12,2636835.06,2612267.82,Train,2017,12,12,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,2040261.84,2142116.71,1723297.16,1680632.44,5847881.51,5752351.51,3084484.33,2422146.93,3248145.42,3217430.0
2017-12-13,2887343.12,2845278.71,Train,2017,12,13,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,2636835.06,2612267.82,1875094.15,1865514.43,4871438.96,4803864.88,3746234.93,2946152.31,3823629.31,3830277.56
2017-12-14,2544808.4,2511218.15,Train,2017,12,14,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,2887343.12,2845278.71,2133387.42,2193351.43,4264134.96,4156136.15,4154076.39,3314644.14,2792734.55,2831410.87
2017-12-15,2615767.25,2602096.36,Train,2017,12,15,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,2544808.4,2511218.15,1553493.17,1488945.36,2565213.32,2510402.2,3854132.18,3119546.66,2707101.38,2742933.88
2017-12-16,1895310.17,1824600.76,Train,2017,12,16,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,2615767.25,2602096.36,1605808.62,1631952.74,2798541.49,2818052.3,3066706.38,2516030.25,2646651.72,2651717.38
2017-12-17,2997880.85,2962168.44,Train,2017,12,17,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,1895310.17,1824600.76,1836022.63,1769756.1,1410398.63,1318304.86,2781968.82,2191402.04,3238132.58,3280502.46
2017-12-18,2575839.99,2572642.87,Train,2017,12,18,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,2997880.85,2962168.44,2040261.84,2142116.71,1209471.35,1144863.17,2774765.8,2218818.06,3271429.4,3285398.32
2017-12-19,2830509.48,2835294.19,Train,2017,12,19,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,2575839.99,2572642.87,2636835.06,2612267.82,1723297.16,1680632.44,3132539.58,2911417.5,4135316.35,4095588.8
2017-12-20,3950305.28,3962113.72,Train,2017,12,20,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,2830509.48,2835294.19,2887343.12,2845278.71,1875094.15,1865514.43,2995966.89,2760945.71,4293749.29,4224108.67
2017-12-21,2446276.92,2392977.63,Train,2017,12,21,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,3950305.28,3962113.72,2544808.4,2511218.15,2133387.42,2193351.43,2297213.47,2128140.16,4279775.59,4100591.43
2017-12-22,2423079.28,2383321.92,Train,2017,12,22,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,2446276.92,2392977.63,2615767.25,2602096.36,1553493.17,1488945.36,2248567.69,2263677.12,3117384.48,3057416.11
2017-12-23,2343205.29,2302420.5,Train,2017,12,23,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,2423079.28,2383321.92,1895310.17,1824600.76,1605808.62,1631952.74,1749357.29,1656734.06,2500798.47,2509747.01
2017-12-24,1582944.12,1537881.36,Train,2017,12,24,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,2343205.29,2302420.5,2997880.85,2962168.44,1836022.63,1769756.1,1620958.87,1618303.7,2034069.49,2007308.18
2017-12-25,1888197.46,1829750.85,Train,2017,12,25,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1582944.12,1537881.36,2575839.99,2572642.87,2040261.84,2142116.71,2674533.14,2727514.77,3488378.94,3406046.44
2017-12-26,2701416.56,2654070.12,Train,2017,12,26,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1888197.46,1829750.85,2830509.48,2835294.19,2636835.06,2612267.82,2940959.43,2955583.74,3839559.68,3806837.33
2017-12-27,4103218.35,4112542.69,Train,2017,12,27,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,2701416.56,2654070.12,3950305.28,3962113.72,2887343.12,2845278.71,3888410.38,3813390.96,5844260.6,5750792.35
2017-12-28,3545279.44,3453711.8,Train,2017,12,28,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,4103218.35,4112542.69,2446276.92,2392977.63,2544808.4,2511218.15,5847881.51,5752351.51,7554359.22,7421332.69
2017-12-29,6520226.98,6483039.79,Train,2017,12,29,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,3545279.44,3453711.8,2423079.28,2383321.92,2615767.25,2602096.36,4871438.96,4803864.88,7928143.58,7951767.41
2017-12-30,5342810.18,5371586.26,Train,2017,12,30,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,6520226.98,6483039.79,2343205.29,2302420.5,1895310.17,1824600.76,4264134.96,4156136.15,5840732.73,5741938.39
2017-12-31,5157535.61,5013423.96,Train,2017,12,31,6,1,4,0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,5342810.18,5371586.26,1582944.12,1537881.36,2997880.85,2962168.44,2565213.32,2510402.2,4969730.15,4920694.41
2018-01-01,4076479.77,3905605.37,Train,2018,1,1,0,0,1,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,1,5157535.61,5013423.96,1888197.46,1829750.85,2575839.99,2572642.87,2798541.49,2818052.3,3998895.08,3583814.01
2018-01-02,3624718.09,3245091.67,Train,2018,1,2,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,1,4076479.77,3905605.37,2701416.56,2654070.12,2830509.48,2835294.19,1410398.63,1318304.86,1748553.87,1374452.07
2018-01-03,1228388.32,997328.86,Train,2018,1,3,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,3624718.09,3245091.67,4103218.35,4112542.69,3950305.28,3962113.72,1209471.35,1144863.17,1891837.91,1573537.28
2018-01-04,1209588.0,943742.57,Train,2018,1,4,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1228388.32,997328.86,3545279.44,3453711.8,2446276.92,2392977.63,1723297.16,1680632.44,847466.28,682698.81
2018-01-05,1515574.79,1226621.86,Train,2018,1,5,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1209588.0,943742.57,6520226.98,6483039.79,2423079.28,2383321.92,1875094.15,1865514.43,1464435.52,1145400.53
2018-01-06,1836672.15,1424469.16,Train,2018,1,6,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1515574.79,1226621.86,5342810.18,5371586.26,2343205.29,2302420.5,2133387.42,2193351.43,2311449.24,1842665.52
2018-01-07,1476050.73,1224918.4,Train,2018,1,7,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1836672.15,1424469.16,5157535.61,5013423.96,1582944.12,1537881.36,1553493.17,1488945.36,2148635.45,1767280.58
2018-01-08,2536686.97,2085102.3,Train,2018,1,8,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,1476050.73,1224918.4,4076479.77,3905605.37,1888197.46,1829750.85,1605808.62,1631952.74,2907768.3,2272946.44
2018-01-09,2729162.63,2140605.04,Train,2018,1,9,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,2536686.97,2085102.3,3624718.09,3245091.67,2701416.56,2654070.12,1836022.63,1769756.1,3437216.12,2814472.11
2018-01-10,2434343.96,1884221.76,Train,2018,1,10,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,2729162.63,2140605.04,1228388.32,997328.86,4103218.35,4112542.69,2040261.84,2142116.71,3014515.71,2440786.22
2018-01-11,2183840.91,1845305.97,Train,2018,1,11,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,2434343.96,1884221.76,1209588.0,943742.57,3545279.44,3453711.8,2636835.06,2612267.82,2227157.79,1674420.56
2018-01-12,2862550.24,2341061.28,Train,2018,1,12,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,2183840.91,1845305.97,1515574.79,1226621.86,6520226.98,6483039.79,2887343.12,2845278.71,2704158.21,2101198.8
2018-01-13,2753366.32,2271479.73,Train,2018,1,13,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,2862550.24,2341061.28,1836672.15,1424469.16,5342810.18,5371586.26,2544808.4,2511218.15,3136819.59,2599219.64
2018-01-14,2226116.52,1762940.79,Train,2018,1,14,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,2753366.32,2271479.73,1476050.73,1224918.4,5157535.61,5013423.96,2615767.25,2602096.36,2056300.58,1704845.73
2018-01-15,3128561.64,2520530.26,Train,2018,1,15,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,2226116.52,1762940.79,2536686.97,2085102.3,4076479.77,3905605.37,1895310.17,1824600.76,2415343.55,1994964.86
2018-01-16,3770286.85,3022848.85,Train,2018,1,16,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,3128561.64,2520530.26,2729162.63,2140605.04,3624718.09,3245091.67,2997880.85,2962168.44,3848368.92,3102404.56
